"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","I18nSuite","","","","Test getLanguageCode()","Test getLanguageCode with LC_ALL env"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","ReadZipFileSuite","","","","Test zip deciphering","Test ReadZipFile() on a zip archive containing data.txt without telling it about file. Expect function to find the only file in an archive."
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","FilterSuite","","","","Test filter","Test ReplaceMathExpressions() on a series of strings that contain arithmetic expression to filter from sentences (using EvalLib())"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","ReadZipFileSuite","","","","Test zip deciphering","Test ReadZipFile() on a zip archive containing data.txt"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","EvalLibSuite","","","","Test EvalLib()","Test EvalLib() on a series of strings that contain arithmetic expression"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","I18nSuite","","","","Test GetSupportedLanguages()","Test GetSupportedLanguages returns at least 2 languages"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","ReadFileSuite","","","","Test file reading","Test ReadFile() on a txt file."
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","DecryptSuite","","","","Test decryption","Test Decrypt() on a preencoded string with a 16-byte AES key."
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","HelpersSuite","","","","Test getPwdDirPath()","Check if getPwdDirPath() returns error when APPROOTDIR is empty"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","I18nSuite","","","","Test getLanguageCode()","Test getLanguageCode with LANG env"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","EvalLibSuite","","","","Test EvalLib() with tests for filters","Test EvalLib() with tests for filters paired with ReplaceMathExpressions()"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","EvalSuite","","","","Test Eval()","Test Eval() on a series of strings that contain arithmetic expression"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","I18nSuite","","","","Test getLanguageCode()","Test getLanguageCode with LANGUAGE env"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","EncryptSuite","","","","Test encryption","Test Encrypt() on a string with a 16-byte AES key. Uses Decrypt() to decrypt back for comparison with original."
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","I18nSuite","","","","Test getLanguageCode()","Test getLanguageCode with LC_MESSAGES env"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","I18nSuite","","","","Test Init()","Test Init: loading environment, initializing translations and checking basic translations"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","DecryptSuite","","","","Test decryption with wrong key","Test Decrypt() on a preencoded string with a wrong 16-byte AES key and expect an error."
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","EvalSuite","","","","Test Eval() with tests for filters","Test Eval() with tests for filters paired with ReplaceMathExpressions()"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","LanguageSuite","","","","Test LanguageCode.String()","Test String() for LanguageCode EN and RU"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","FilterRegexSuite","","","","Test regex lib","Test github.com/GRbit/go-pcre lib with simple pattern and string"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","I18nSuite","","","","Test GetCurrentLanguage()","Test GetCurrentLanguage returns correct language based on LANGUAGE env"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","FilterRegexSuite","","","","Test regex filter","Test ReplaceMathExpressionsRegex() on a series of strings that contain arithmetic expression to filter from sentences (using EvalLib())"
